"Sample Date","Facility","Species","Salvage","Acrefeet"
2015-07-05,CVP,26,0,604
1997-09-07,SWP,26,0,12378
2015-07-25,SWP,26,0,728
2006-06-29,SWP,26,0,3869
2002-02-20,SWP,26,0,8826
2017-11-14,CVP,26,0,3578
2013-08-13,CVP,26,0,6571
2000-07-03,CVP,26,84,8406
1995-11-17,CVP,26,0,8531
2001-06-01,CVP,26,684,3652
2005-10-18,SWP,26,0,13064
2021-01-24,SWP,26,0,2939
2022-07-01,SWP,26,NS,0
2007-08-26,SWP,26,0,11583
2001-03-25,CVP,26,60,3872
2003-03-09,SWP,26,0,10794
1998-06-29,SWP,26,6,8394
2018-01-18,SWP,26,0,6011
2012-04-12,SWP,26,0,2557
2021-08-03,SWP,26,0,455
2000-07-26,SWP,26,12,9632
2019-12-03,SWP,26,0,11728
2001-10-18,SWP,26,NS,0
2017-03-05,CVP,26,0,7410
2021-02-24,CVP,26,0,5091
2004-03-23,CVP,26,0,7026
2011-12-23,CVP,26,0,7975
2015-11-24,SWP,26,0,467
2004-01-11,SWP,26,150,13818
1996-07-09,SWP,26,0,11366
2020-09-14,CVP,26,0,8525
2009-12-16,SWP,26,0,9324
2019-10-28,CVP,26,0,1605
2014-08-12,SWP,26,0,5397
2002-01-03,SWP,26,648,15840
2020-11-20,CVP,26,0,3640
2009-11-06,CVP,26,0,6881
2020-12-23,SWP,26,0,6150
2002-10-25,CVP,26,0,8502
2018-05-16,CVP,26,0,1893
2021-10-16,SWP,26,0,546
2011-02-05,SWP,26,0,8711
2005-09-03,CVP,26,0,8692
2022-05-23,SWP,26,0,1611
2003-02-14,CVP,26,12,7577
2019-05-22,SWP,26,0,4504
2008-11-01,SWP,26,0,787
2008-03-20,CVP,26,4,1969
2002-08-28,CVP,26,0,8464
1999-06-26,SWP,26,2408,3614
2019-03-03,CVP,26,0,8630
1995-10-12,CVP,26,0,8645
2008-05-11,SWP,26,0,1364
2022-08-16,CVP,26,0,5380
1997-02-15,SWP,26,0,5784
2002-08-22,CVP,26,0,8646
2001-12-01,CVP,26,0,2452
2017-01-24,SWP,26,0,20288
1999-04-06,CVP,26,24,3291
1998-08-30,SWP,26,0,11962
2009-07-24,SWP,26,0,9841
2007-01-08,SWP,26,0,8872
2020-11-16,SWP,26,0,1867
1994-09-10,SWP,26,0,12626
2007-05-16,SWP,26,0,600
2017-01-17,SWP,26,0,18465
2017-02-01,SWP,26,0,20297
1996-06-10,SWP,26,838,12378
2008-02-26,SWP,26,0,5850
2008-08-06,CVP,26,0,7302
2013-03-10,SWP,26,0,5764
2011-11-30,CVP,26,NS,0
2004-10-14,SWP,26,0,2570
2015-09-16,SWP,26,0,1270
2010-12-05,SWP,26,0,11840
2022-06-08,SWP,26,0,933
2000-06-29,CVP,26,24,8484
2015-08-25,CVP,26,0,1606
1997-04-20,CVP,26,12,1964
2006-05-08,CVP,26,0,1677
2001-12-14,SWP,26,0,13099
2014-06-20,CVP,26,NS,0
1999-11-21,CVP,26,0,8255
1997-09-09,CVP,26,0,8564
2015-04-04,SWP,26,0,1083
2017-04-18,SWP,26,0,7028
1996-09-09,SWP,26,0,12962
1996-08-15,CVP,26,0,8979
2002-04-12,SWP,26,0,6268
1998-10-30,CVP,26,0,8409
2004-06-12,CVP,26,24,7222
1996-10-11,CVP,26,0,8554
2006-05-09,CVP,26,0,1683
2021-05-15,SWP,26,0,2106
1993-12-06,SWP,26,0,8241
2000-01-25,CVP,26,48,4491
2012-07-13,SWP,26,0,11063
2012-10-25,CVP,26,0,6979
2007-06-04,SWP,26,NS,0
2002-12-14,SWP,26,0,6496
1994-07-03,CVP,26,0,3597
1994-11-05,CVP,26,0,2014
2017-06-30,CVP,26,0,8689
1994-07-04,CVP,26,0,3603
2013-04-17,SWP,26,0,1365
2014-12-01,CVP,26,0,1703
2007-03-06,SWP,26,0,5651
2007-05-09,SWP,26,0,1293
2011-04-01,SWP,26,0,6673
2000-02-01,SWP,26,39,14036
2009-05-02,CVP,26,0,2019
1999-10-11,SWP,26,0,12992
2018-04-13,SWP,26,0,5008
2001-01-31,SWP,26,0,6559
2013-09-13,CVP,26,0,6772
2019-01-21,SWP,26,0,4607
2004-09-19,SWP,26,0,10862
2006-10-18,CVP,26,0,8440
2009-11-10,CVP,26,0,6830
2010-06-13,SWP,26,0,6981
2005-04-28,SWP,26,0,1507
2009-08-12,CVP,26,0,8187
2021-09-14,SWP,26,0,747
2010-11-02,CVP,26,0,8127
1996-09-16,CVP,26,0,8419
1995-04-04,SWP,26,0,245
2002-02-03,SWP,26,0,11061
2016-03-10,CVP,26,0,6805
2018-11-10,SWP,26,0,1406
2021-07-30,CVP,26,0,1592
2003-07-04,CVP,26,0,8608
2014-06-22,SWP,26,0,1210
2019-10-23,CVP,26,0,1598
1998-06-14,CVP,26,0,5717
2021-06-10,CVP,26,0,820
2008-03-18,SWP,26,0,3782
2008-12-02,SWP,26,0,2857
2018-02-08,CVP,26,0,5399
1994-11-14,SWP,26,0,8898
2014-03-12,CVP,26,0,6666
2014-04-25,SWP,26,0,248
2021-07-14,SWP,26,NS,0
2010-05-18,CVP,26,4,1636
2015-04-29,CVP,26,0,1592
2009-07-08,CVP,26,0,6813
2000-10-20,SWP,26,0,10626
1994-05-26,SWP,26,2250,6378
2007-08-14,SWP,26,0,14258
2012-07-07,SWP,26,0,8848
2007-03-12,CVP,26,0,8886
2006-12-25,CVP,26,0,8441
2021-02-17,SWP,26,0,7717
2004-05-11,CVP,26,NS,0
2015-03-13,CVP,26,0,6629
2008-06-03,CVP,26,8,2079
1996-09-15,CVP,26,0,8450
1999-07-04,SWP,26,300,12201
2013-09-17,CVP,26,0,5197
2006-12-12,CVP,26,0,8401
2020-06-09,CVP,26,0,5299
2010-09-20,SWP,26,0,10509
2017-06-21,CVP,26,0,8733
2007-06-19,SWP,26,90,1666
2015-01-26,CVP,26,0,1736
1997-06-06,CVP,26,12,8981
2019-04-04,CVP,26,0,1618
2012-01-06,SWP,26,0,8096
2010-04-01,CVP,26,0,1578
2019-12-17,CVP,26,0,7988
2009-12-17,CVP,26,0,5820
2006-01-25,SWP,26,0,3379
2000-04-30,SWP,26,0,2541
2013-06-29,CVP,26,0,1588
2013-12-31,SWP,26,0,2251
2020-08-21,SWP,26,0,7514
1998-04-22,CVP,26,0,3807
2008-11-05,CVP,26,0,7425
2011-09-11,SWP,26,0,14780
2013-08-01,CVP,26,0,6862
2017-08-05,SWP,26,0,13598
2007-08-30,SWP,26,0,10861
2002-09-17,SWP,26,0,9366
2006-01-06,SWP,26,0,1439
2000-09-05,SWP,26,0,10628
2011-12-26,SWP,26,0,5168
2003-02-17,SWP,26,18,14163
2000-12-28,SWP,26,0,9865
2003-11-16,SWP,26,0,10926
2002-09-21,SWP,26,0,5972
2010-06-18,CVP,26,0,5596
2009-01-18,SWP,26,0,4925
2012-02-18,SWP,26,0,2928
2001-05-16,SWP,26,0,1163
2005-11-06,SWP,26,0,12282
1996-03-18,CVP,26,0,3399
2019-10-31,CVP,26,0,1601
1997-03-08,SWP,26,5,5512
1993-12-10,CVP,26,0,7955
2000-01-18,SWP,26,3,11513
2014-02-21,CVP,26,0,3400
2011-10-16,SWP,26,0,13960
2012-03-02,CVP,26,0,2479
2006-10-04,SWP,26,0,13332
2001-01-04,SWP,26,3,11839
2019-02-13,SWP,26,0,8951
2019-05-11,CVP,26,0,1614
2011-03-04,CVP,26,0,8178
1997-10-08,SWP,26,0,10123
2001-09-15,CVP,26,0,7062
2015-08-21,SWP,26,0,1034
2008-01-06,CVP,26,0,4606
1994-03-09,CVP,26,0,3971
1999-03-28,SWP,26,0,7536
2014-07-31,SWP,26,0,2943
2016-11-06,SWP,26,0,13064
1997-06-13,CVP,26,48,8847
2011-10-05,SWP,26,0,13272
2022-08-22,CVP,26,0,5115
2003-04-18,CVP,26,0,1705
2010-10-16,SWP,26,0,8817
2001-01-05,SWP,26,0,12151
2013-05-31,CVP,26,0,1601
2009-03-12,CVP,26,0,6793
1995-06-06,CVP,26,0,8694
2008-10-08,CVP,26,0,8466
2008-03-07,CVP,26,0,6913
2018-12-11,CVP,26,0,8118
2003-12-10,SWP,26,0,974
2002-12-16,CVP,26,0,7362
2014-09-01,CVP,26,0,1604
2013-10-30,SWP,26,0,3758
2012-09-25,CVP,26,0,7949
1997-05-09,CVP,26,360,1923
2007-11-06,SWP,26,0,3560
2002-07-01,CVP,26,0,8007
2002-06-16,CVP,26,24,3522
2018-02-15,SWP,26,0,3097
2013-02-16,CVP,26,0,4737
2009-06-08,SWP,26,0,832
2016-12-20,CVP,26,0,6995
2019-06-25,CVP,26,0,8655
2017-10-07,SWP,26,0,6223
2001-02-05,SWP,26,0,10118
2012-11-23,CVP,26,0,8685
2020-04-10,SWP,26,0,2124
2007-06-26,CVP,26,0,8466
1998-10-18,CVP,26,0,8113
2016-10-24,SWP,26,0,5453
2014-07-05,CVP,26,0,1606
2003-09-23,CVP,26,0,8739
2001-09-20,CVP,26,0,8271
2018-01-23,SWP,26,0,5478
1997-04-28,SWP,26,0,2421
2016-02-24,SWP,26,0,5190
2020-10-24,CVP,26,0,5372
2012-08-17,SWP,26,0,13323
2018-10-16,SWP,26,0,5029
2007-01-17,CVP,26,0,8682
1997-01-13,CVP,26,0,5186
2001-05-10,CVP,26,312,1957
2014-10-30,CVP,26,0,1602
1997-11-26,CVP,26,0,8105
2011-09-05,SWP,26,0,14016
2008-03-09,CVP,26,0,6348
2022-01-27,CVP,26,0,6727
2001-12-13,CVP,26,24,8068
2016-08-22,SWP,26,0,14158
2020-02-15,SWP,26,0,2443
2017-07-30,SWP,26,0,14006
2016-02-13,CVP,26,0,6784
1999-11-13,CVP,26,0,8448
2020-03-18,SWP,26,0,3400
2006-06-07,CVP,26,0,7183
2018-02-13,CVP,26,0,1743
2018-05-23,CVP,26,0,3668
2007-12-16,CVP,26,0,7048
2015-10-08,SWP,26,0,546
2005-06-03,SWP,26,21,6788
2004-06-26,CVP,26,12,8499
1999-02-08,SWP,26,0,699
2014-05-26,SWP,26,0,403
2005-10-04,SWP,26,0,13964
2001-07-09,CVP,26,0,8266
2001-01-06,CVP,26,12,8128
2001-12-11,SWP,26,0,12796
1996-01-13,CVP,26,0,8478
2000-12-12,SWP,26,0,7111
2006-11-07,SWP,26,0,8968
2006-08-04,SWP,26,0,13703
2006-07-05,CVP,26,0,8686
2002-11-04,CVP,26,0,4117
2000-03-19,CVP,26,36,7087
2020-10-02,SWP,26,0,1493
2005-08-05,SWP,26,0,14198
2007-10-08,CVP,26,0,8470
2004-05-23,SWP,26,72,1008
2017-02-19,SWP,26,0,6608
2011-01-05,CVP,26,0,8043
2013-08-30,CVP,26,0,8342
2016-01-14,CVP,26,0,7177
2022-09-18,SWP,26,0,2166
2005-02-15,CVP,26,12,8609
2018-09-02,CVP,26,0,8461
2003-11-29,CVP,26,0,8627
1999-01-25,CVP,26,0,8673
2020-01-02,CVP,26,0,8143
2011-01-30,CVP,26,0,8403
2014-01-02,SWP,26,0,1610
2002-01-04,SWP,26,708,15541
2020-10-11,CVP,26,0,6789
1998-09-09,SWP,26,0,7987
2015-12-17,CVP,26,0,1571
1993-10-07,SWP,26,0,12405
2007-10-30,CVP,26,0,8443
2007-02-05,SWP,26,0,4315
1995-10-14,CVP,26,0,8634
2012-09-21,SWP,26,0,6884
1994-07-16,CVP,26,0,7693
2004-02-27,CVP,26,120,8877
2015-09-17,CVP,26,0,3185
2019-03-12,CVP,26,0,1901
2015-09-06,SWP,26,0,1813
2003-02-21,CVP,26,12,8507
2016-10-06,CVP,26,0,7906
2021-05-27,SWP,26,0,637
2006-04-09,SWP,26,0,3917
2006-03-27,SWP,26,0,5899
1993-12-07,SWP,26,0,9787
1997-12-11,SWP,26,0,13387
2011-07-26,SWP,26,0,14072
2013-12-28,CVP,26,0,1952
2015-09-07,CVP,26,0,3597
2011-02-17,CVP,26,0,5586
2013-08-05,CVP,26,0,6930
2001-04-07,SWP,26,6,2250
1995-10-21,SWP,26,0,2145
2017-04-08,SWP,26,NS,0
2021-06-30,SWP,26,NS,0
2018-11-25,CVP,26,0,3592
2014-08-25,CVP,26,0,1133
2015-08-10,SWP,26,0,637
2000-12-11,CVP,26,0,8117
2019-12-01,SWP,26,0,11009
2002-07-02,CVP,26,0,8614
2017-04-02,CVP,26,0,7437
2021-09-29,SWP,26,0,747
2002-05-08,CVP,26,672,1790
1994-07-13,SWP,26,42,4354
2011-07-11,CVP,26,0,8203
2019-05-01,SWP,26,NS,0
1997-09-10,SWP,26,0,12795
2008-01-11,CVP,26,4,7505
2016-12-20,SWP,26,0,8864
2000-10-07,SWP,26,0,9106
2019-12-04,CVP,26,0,6875
1998-10-19,SWP,26,0,10666
2012-05-19,SWP,26,0,4424
1993-11-18,SWP,26,0,5708
2011-06-21,CVP,26,0,5876
1995-05-28,CVP,26,0,6026
2015-04-05,SWP,26,0,983
2005-08-16,CVP,26,0,8794
2021-06-29,SWP,26,NS,0
2004-04-21,SWP,26,0,2886
2015-06-09,SWP,26,0,644
2019-07-19,CVP,26,0,8580
2011-11-05,SWP,26,0,10333
2003-01-10,SWP,26,342,14279
2017-02-02,CVP,26,0,7979
2009-05-26,CVP,26,4,1784
2020-03-26,CVP,26,0,7044
2018-05-16,SWP,26,0,2367
2022-09-29,SWP,26,0,903
2005-03-13,SWP,26,0,5011
2011-11-07,SWP,26,0,9592
2020-03-01,CVP,26,0,3574
1996-10-13,SWP,26,0,11091
2002-07-30,SWP,26,0,13768
2003-01-25,CVP,26,48,8541
1996-11-21,SWP,26,0,12685
2018-07-22,CVP,26,0,8505
2012-07-11,CVP,26,0,8247
2017-03-11,SWP,26,0,2928
2012-12-06,SWP,26,0,13300
2017-10-20,SWP,26,0,621
2017-11-20,CVP,26,0,8408
2017-04-06,CVP,26,0,7431
1994-10-20,CVP,26,0,5643
2020-03-28,SWP,26,0,7417
2012-07-22,SWP,26,0,13969
2014-11-03,CVP,26,0,1597
2018-11-08,CVP,26,0,6886
2003-11-23,CVP,26,0,8583
2016-03-10,SWP,26,0,5926
2010-08-19,SWP,26,0,12715
2018-02-01,CVP,26,0,5366
2001-07-29,CVP,26,0,8435
2019-12-12,SWP,26,0,11869
2012-01-07,SWP,26,0,8093
1998-03-02,CVP,26,0,2520
1998-01-03,CVP,26,0,8011
2013-11-17,CVP,26,0,3870
1997-12-18,SWP,26,24,14213
2005-01-18,CVP,26,0,8389
1999-05-21,CVP,26,1392,4036
2010-10-23,SWP,26,0,5515
1994-03-03,CVP,26,12,5716
2004-02-03,CVP,26,0,8473
2020-08-12,CVP,26,0,8564
2011-03-30,SWP,26,NS,0
2016-04-09,SWP,26,0,900
2019-12-27,CVP,26,0,6904
2007-06-28,CVP,26,0,8469
2005-05-11,CVP,26,0,1800
2017-06-23,CVP,26,0,8758
2008-09-27,CVP,26,0,8535
2001-03-07,SWP,26,51,7920
2022-01-21,SWP,26,0,3377
2007-01-10,CVP,26,0,8613
2010-01-11,CVP,26,0,1988
2010-12-08,SWP,26,0,12632
2006-04-23,SWP,26,0,13260
2010-07-23,CVP,26,0,8524
2018-09-05,SWP,26,0,11169
2020-06-29,CVP,26,0,5057
2020-07-08,CVP,26,0,7004
2003-09-25,CVP,26,0,8751
2008-04-01,CVP,26,0,1932
1999-02-27,SWP,26,0,7859
2009-11-04,SWP,26,0,1743
2001-08-30,CVP,26,0,8410
2003-06-07,SWP,26,396,13102
2021-12-21,SWP,26,0,1902
2000-01-12,CVP,26,36,8144
2021-03-10,SWP,26,0,1022
2003-07-22,SWP,26,0,12907
2014-06-15,CVP,26,NS,0
1996-03-11,SWP,26,0,3713
2021-10-10,CVP,26,0,3410
1997-04-26,SWP,26,0,2439
2012-11-25,CVP,26,0,8697
2013-02-22,CVP,26,0,6079
2007-07-07,CVP,26,0,8621
2015-05-19,CVP,26,0,351
2004-06-29,CVP,26,12,8577
2020-08-03,SWP,26,0,2703
2006-03-03,CVP,26,12,8627
2018-06-07,CVP,26,0,5254
2010-06-30,CVP,26,0,6481
1996-07-31,SWP,26,0,12467
2021-01-19,CVP,26,0,1647
2000-05-31,SWP,26,5370,7004
2010-06-10,CVP,26,0,6991
2013-08-14,SWP,26,0,11382
2021-11-17,SWP,26,0,1692
2017-10-02,SWP,26,0,13149
1996-01-18,SWP,26,16,12682
2011-11-03,SWP,26,0,13318
2017-10-15,CVP,26,0,8644
2020-10-07,SWP,26,0,455
2011-05-06,SWP,26,0,4950
2016-01-16,SWP,26,0,4634
2013-04-18,CVP,26,0,1602
1993-10-03,CVP,26,0,8798
2002-11-25,SWP,26,0,4933
2000-05-05,SWP,26,21,2497
2016-12-07,SWP,26,0,11748
2004-02-29,SWP,26,162,15152
2011-09-06,SWP,26,0,14016
2019-07-12,CVP,26,0,8534
2015-04-13,CVP,26,0,1961
2012-12-17,CVP,26,4,8642
2001-02-01,CVP,26,12,5706
2005-09-17,CVP,26,0,8686
2006-04-20,CVP,26,NS,0
2013-01-08,SWP,26,0,7971
2020-06-15,SWP,26,0,858
1998-05-29,SWP,26,0,1574
2013-02-26,SWP,26,0,3447
2019-02-07,SWP,26,0,7699
1999-04-12,CVP,26,0,5364
2017-08-14,CVP,26,0,8640
2010-09-17,CVP,26,0,8086
2010-09-18,SWP,26,0,11847
2017-11-21,SWP,26,0,13019
2008-08-28,CVP,26,0,8785
2003-06-30,SWP,26,0,13146
1999-03-12,SWP,26,0,6545
1995-11-18,SWP,26,0,209
2012-01-19,SWP,26,0,7668
2017-06-10,SWP,26,0,13196
2017-12-11,SWP,26,0,10446
2015-01-22,SWP,26,0,9199
2009-01-29,CVP,26,0,5303
2017-11-22,SWP,26,0,12985
2011-05-03,SWP,26,0,173
1998-05-19,CVP,26,0,5719
2019-09-11,SWP,26,0,6109
2020-11-28,CVP,26,0,1944
1995-05-01,SWP,26,0,166
2022-03-18,SWP,26,0,821
1997-08-23,SWP,26,0,13132
2003-02-10,CVP,26,0,8501
1998-06-01,CVP,26,0,3987
2016-09-21,SWP,26,0,12774
2014-07-21,SWP,26,0,2321
2016-09-13,CVP,26,0,6576
2020-12-01,CVP,26,0,1920
2004-05-22,CVP,26,48,2011
1997-12-27,SWP,26,12,13877
2005-06-12,CVP,26,0,8625
2008-02-25,CVP,26,0,5438
1996-08-25,CVP,26,0,8656
2006-11-08,CVP,26,0,8537
2021-12-08,SWP,26,NS,0
2007-07-05,SWP,26,21,10514
2008-07-21,CVP,26,0,7545
1994-10-02,SWP,26,0,7396
2004-12-31,SWP,26,0,14112
2003-06-03,CVP,26,180,8778
2008-05-10,SWP,26,0,1427
2008-04-15,SWP,26,0,1997
2016-06-19,SWP,26,0,6655
2000-09-04,SWP,26,0,13602
2001-04-28,CVP,26,0,1466
1995-06-12,CVP,26,0,3290
2010-07-30,CVP,26,0,8305
2005-10-13,CVP,26,0,8530
2020-08-08,SWP,26,0,2668
2020-10-05,CVP,26,0,8511
2005-10-30,SWP,26,0,10722
2015-11-11,CVP,26,0,3769
1999-01-30,SWP,26,0,225
2015-04-27,CVP,26,0,1590
2010-05-29,SWP,26,0,6749
2007-02-09,CVP,26,0,8641
2009-06-07,CVP,26,0,1995
2007-06-09,SWP,26,NS,0
2015-01-20,CVP,26,0,1739
1995-11-07,CVP,26,0,6412
2018-04-02,SWP,26,0,6092
2002-10-08,SWP,26,0,1720
2007-03-25,CVP,26,0,7113
2010-09-06,CVP,26,0,8140
2014-04-03,CVP,26,0,8412
2007-04-17,SWP,26,0,5363
1998-03-05,CVP,26,24,3549
1997-09-14,SWP,26,0,12833
2008-01-04,CVP,26,0,3640
1999-06-09,CVP,26,1080,5596
2009-05-20,CVP,26,28,1781
2004-08-26,CVP,26,0,8764
2014-07-19,SWP,26,0,1804
2020-10-17,SWP,26,0,560
1996-10-17,SWP,26,0,11740
2000-07-28,CVP,26,0,8620
1997-07-16,CVP,26,0,8491
2006-09-16,CVP,26,0,8694
2007-03-31,CVP,26,0,5581
2002-12-23,CVP,26,72,7519
2005-08-21,SWP,26,0,13812
2002-07-29,CVP,26,0,8690
2013-07-16,CVP,26,0,7285
2005-06-06,SWP,26,168,9094
2010-01-05,SWP,26,0,8637
2006-11-30,SWP,26,0,13437
2012-05-08,SWP,26,60,2207
2003-09-24,SWP,26,0,12239
2007-07-26,SWP,26,0,15916
2016-02-02,CVP,26,0,3693
2012-06-27,CVP,26,0,5413
2016-04-24,CVP,26,0,1965
1995-01-25,CVP,26,12,8258
1998-09-07,SWP,26,0,9126
1996-12-24,CVP,26,0,8130
2007-02-03,CVP,26,0,8574
2014-07-06,SWP,26,0,2268
2022-04-04,CVP,26,0,1802
1997-01-02,CVP,26,0,7674
2005-04-19,CVP,26,0,3915
1998-11-13,SWP,26,0,4531
2016-07-23,CVP,26,0,1580
2017-01-31,SWP,26,0,20297
2010-10-04,SWP,26,0,12019
1998-05-28,SWP,26,0,3679
2014-12-21,SWP,26,0,5683
2014-03-22,CVP,26,0,1985
1993-10-12,SWP,26,0,13402
2006-02-25,CVP,26,0,8452
2015-04-28,CVP,26,0,1593
2007-11-07,SWP,26,0,3507
2012-10-03,CVP,26,0,8500
2005-06-20,SWP,26,0,9975
2017-10-27,SWP,26,0,6913
2019-07-15,CVP,26,0,8154
2000-05-11,CVP,26,384,1706
2018-09-21,SWP,26,0,11510
2019-09-02,SWP,26,0,10703
2002-05-03,CVP,26,216,1640
1999-12-11,CVP,26,0,1643
2010-12-09,CVP,26,0,8202
2020-07-11,CVP,26,0,8526
2014-07-30,CVP,26,0,1603
2004-12-18,SWP,26,0,13518
2005-09-09,CVP,26,0,8713
1999-11-08,CVP,26,0,8426
2015-12-10,SWP,26,0,373
2006-01-04,SWP,26,0,1099
2004-03-12,CVP,26,60,8577
2022-06-23,CVP,26,0,1827
2010-02-16,CVP,26,4,6867
2008-10-24,CVP,26,0,7204
2006-05-23,SWP,26,0,6771
2018-01-21,CVP,26,0,7021
2021-02-03,CVP,26,0,3293
2011-10-26,CVP,26,0,8152
2012-03-01,SWP,26,2,1438
2003-09-14,CVP,26,0,8710
1998-06-19,SWP,26,0,4727
2021-02-26,CVP,26,0,1934
2006-09-22,CVP,26,0,8722
2020-05-07,CVP,26,0,1949
2021-09-20,CVP,26,0,5357
2011-05-28,SWP,26,0,2928
2020-01-14,SWP,26,0,3859
1999-08-16,SWP,26,0,12830
1993-11-21,SWP,26,0,5862
2008-06-10,CVP,26,10,842
2012-02-27,CVP,26,4,2532
2020-11-18,CVP,26,0,3658
2000-03-01,SWP,26,171,11461
2016-03-13,SWP,26,0,5733
2000-11-27,SWP,26,0,10948
2000-07-10,SWP,26,0,12699
1996-10-29,CVP,26,0,8300
2001-05-03,CVP,26,0,1468
2003-06-13,SWP,26,117,11955
2011-04-26,SWP,26,0,886
1998-08-12,CVP,26,0,8951
2013-05-09,SWP,26,0,273
2010-08-18,SWP,26,0,13272
2020-03-20,SWP,26,0,2427
2014-11-02,SWP,26,0,1680
2003-05-05,SWP,26,0,1304
2008-09-16,SWP,26,0,1091
2001-10-09,CVP,26,0,8325
2011-04-24,CVP,26,0,4420
2002-06-18,CVP,26,0,3340
1995-09-10,CVP,26,0,8836
2018-05-21,CVP,26,0,5146
2012-12-04,SWP,26,0,13327
1994-07-10,SWP,26,198,4339
2007-07-20,CVP,26,0,8654
1994-10-31,SWP,26,0,6439
1994-01-08,SWP,26,4,4480
2010-05-10,CVP,26,0,1639
2005-03-23,SWP,26,0,8849
2005-11-17,SWP,26,0,11065
2008-02-28,CVP,26,12,4726
1999-07-09,SWP,26,60,11343
2013-05-04,SWP,26,18,3281
2021-09-09,CVP,26,0,3458
2015-09-23,SWP,26,0,560
2021-07-13,SWP,26,NS,0
2020-09-17,SWP,26,0,4195
1994-06-26,SWP,26,42,744
2000-11-03,SWP,26,6,12782
2011-06-27,CVP,26,0,8332
2018-05-25,SWP,26,0,2200
2004-05-10,CVP,26,NS,0
1998-02-25,CVP,26,0,2297
2013-02-17,CVP,26,0,4763
1995-06-09,SWP,26,0,6702
2012-12-03,CVP,26,0,8726
1997-10-24,SWP,26,0,3951
2022-06-22,SWP,26,0,455
2011-05-15,CVP,26,0,3723
1999-10-03,SWP,26,0,13145
2019-04-05,SWP,26,0,4815
2013-11-09,SWP,26,0,4928
2020-07-20,SWP,26,0,6716
1994-02-21,SWP,26,1,3180
2017-04-01,SWP,26,NS,0
2017-12-05,CVP,26,0,8397
2010-11-15,CVP,26,0,7762
2017-03-04,CVP,26,0,7344
2004-04-09,SWP,26,0,6828
2016-03-16,CVP,26,0,6809
2014-11-29,CVP,26,0,1707
2014-12-08,CVP,26,0,1723
2020-07-24,SWP,26,0,5742
2005-02-16,CVP,26,36,8592
1995-01-20,CVP,26,0,8324
2020-06-05,SWP,26,0,1315
1994-04-15,CVP,26,0,3180
2010-06-01,CVP,26,0,5624
2001-03-14,SWP,26,162,15578
1994-03-28,SWP,26,0,2974
2020-10-16,SWP,26,0,560
2022-05-20,CVP,26,0,1804
2003-06-18,SWP,26,15,12926
2012-04-17,CVP,26,4,2070
2004-01-05,CVP,26,36,8578
1996-07-17,CVP,26,0,8963
1993-11-06,SWP,26,0,741
2012-02-24,CVP,26,0,1818
2022-08-27,SWP,26,0,1333
2022-09-04,SWP,26,0,1333
2004-08-05,SWP,26,0,13582
2016-01-28,SWP,26,0,5212
2012-12-23,SWP,26,0,1447
2017-10-12,SWP,26,0,744
1993-11-07,SWP,26,0,781
2017-12-26,SWP,26,0,4854
2007-03-27,SWP,26,0,6803
2006-07-16,SWP,26,0,13307
2011-01-26,CVP,26,0,8026
2015-07-29,SWP,26,0,560
2021-10-06,CVP,26,0,3425
1999-09-07,SWP,26,0,14200
2021-02-18,CVP,26,0,5111
1998-08-23,SWP,26,0,12035
2013-08-26,CVP,26,0,8300
2021-09-15,SWP,26,0,746
1997-06-12,CVP,26,24,8938
2004-07-15,CVP,26,0,8618
2008-06-10,SWP,26,57,873
2020-03-20,CVP,26,0,7060
2012-07-29,SWP,26,0,9632
2014-09-07,SWP,26,0,5385
2015-01-21,CVP,26,0,1739
2007-04-22,CVP,26,0,3051
2003-12-08,CVP,26,0,8650
2008-06-29,SWP,26,0,2652
1996-09-14,CVP,26,0,8510
2009-08-13,CVP,26,0,8499
1999-01-29,CVP,26,0,8379
2020-04-29,CVP,26,0,3429
2017-06-27,SWP,26,0,12883
1995-11-04,CVP,26,0,8471
2010-12-14,SWP,26,0,12632
2012-01-15,SWP,26,0,8792
1996-10-26,CVP,26,0,8454
2000-01-11,SWP,26,6,12186
2001-05-26,SWP,26,162,484
2001-03-12,SWP,26,96,16411
2002-08-13,CVP,26,0,8816
2017-06-07,CVP,26,0,8729
2018-09-26,SWP,26,0,9721
2021-06-19,CVP,26,0,1588
2001-10-03,SWP,26,0,7282
2009-11-12,CVP,26,0,6825
2007-06-25,SWP,26,0,381
1999-09-12,SWP,26,0,14240
2016-05-05,SWP,26,0,1638
2018-06-18,CVP,26,0,6643
2010-12-28,SWP,26,0,17000
2013-05-11,SWP,26,8,2184
2003-01-17,CVP,26,12,8467
1998-08-19,CVP,26,0,8925
2011-05-17,SWP,26,0,2984
2011-04-01,CVP,26,2.1,4893
2021-02-24,SWP,26,0,1875
2008-12-08,CVP,26,0,3635
1996-11-30,CVP,26,0,8092
2015-03-15,SWP,26,0,1092
2011-01-29,CVP,26,0,6817
2002-09-16,SWP,26,0,9536
2010-10-22,SWP,26,0,8678
1996-12-08,CVP,26,0,8188
2008-01-28,CVP,26,4,8124
2008-04-08,SWP,26,0,3261
2011-07-27,CVP,26,0,8338
2001-10-31,CVP,26,0,8139
2010-08-04,CVP,26,0,8319
2009-09-25,SWP,26,0,2028
2012-05-31,SWP,26,106,5002
1997-07-12,SWP,26,0,4974
