"Sample Date","Facility","Salvage","Loss","Acrefeet"
2010-11-11,SWP,0,0.00,10392
2008-05-03,SWP,0,0.00,1279
2005-05-14,SWP,0,0.00,2932
2012-01-06,CVP,0,0.00,3874
1996-04-08,SWP,0,0.00,4862
2010-10-12,SWP,0,0.00,9941
2014-02-24,SWP,0,0.00,1199
2003-10-08,CVP,0,0.00,8672
2005-01-31,CVP,12,7.81,8645
2010-11-29,CVP,0,0.00,8129
2002-10-21,CVP,0,0.00,8516
1996-02-14,CVP,0,0.00,8784
2000-03-20,SWP,0,0.00,12753
2008-09-12,CVP,0,0.00,6506
1996-07-18,CVP,0,0.00,8994
1997-07-13,CVP,0,0.00,8874
2003-07-07,CVP,0,0.00,8731
2007-01-31,CVP,24,15.62,8664
2016-11-16,SWP,0,0.00,4049
2004-10-25,CVP,0,0.00,8395
2021-11-05,CVP,0,0.00,8518
2005-04-28,CVP,0,0.00,3948
2016-10-23,SWP,0,0.00,5649
2007-12-04,CVP,0,0.00,7358
1994-04-17,CVP,0,0.00,1459
1999-11-08,CVP,0,0.00,8426
2020-01-20,CVP,0,0.00,8296
2010-04-21,CVP,0,0.00,1644
2017-08-24,CVP,0,0.00,8675
2019-05-13,SWP,NS,0.00,0
1998-03-01,CVP,0,0.00,3348
2002-03-25,SWP,0,0.00,2383
1997-01-05,CVP,0,0.00,7460
2001-08-25,CVP,0,0.00,8183
2008-03-21,CVP,12,10.92,3076
2011-03-04,CVP,8,5.21,8178
2017-04-11,SWP,NS,0.00,0
2002-12-03,SWP,0,0.00,3818
2000-04-13,SWP,0,0.00,11555
2017-11-01,SWP,0,0.00,3631
2005-09-25,SWP,0,0.00,13995
1997-11-20,SWP,0,0.00,11194
2009-08-07,CVP,0,0.00,8509
2010-04-25,CVP,0,0.00,1710
1995-10-02,CVP,0,0.00,8632
1995-02-02,SWP,0,0.00,15822
2011-01-22,CVP,0,0.00,6453
2001-07-19,SWP,0,0.00,7775
1996-02-25,SWP,0,0.00,6857
2008-09-16,SWP,0,0.00,1091
2020-09-11,CVP,0,0.00,8536
2009-03-24,SWP,0,0.00,4870
2006-12-31,SWP,0,0.00,14704
2004-01-14,SWP,0,0.00,13742
1997-06-26,CVP,0,0.00,8690
1997-08-15,CVP,0,0.00,8844
2016-03-18,CVP,0,0.00,6780
2006-03-26,CVP,0,0.00,1795
2008-09-01,CVP,0,0.00,8680
2018-06-01,SWP,0,0.00,2601
2006-09-04,CVP,0,0.00,8771
2005-03-17,SWP,6,26.47,9873
1997-12-09,CVP,12,7.81,8055
2018-10-18,SWP,0,0.00,3690
2008-01-10,SWP,0,0.00,6183
2016-02-08,CVP,0,0.00,4379
2019-03-13,SWP,0,0.00,6358
1999-03-19,CVP,38,24.73,8898
2019-01-11,CVP,0,0.00,6902
1999-10-11,SWP,0,0.00,12992
1997-11-17,CVP,0,0.00,8426
2012-12-26,SWP,0,0.00,4441
2015-03-26,SWP,0,0.00,900
2013-12-20,SWP,0,0.00,4704
2017-01-20,CVP,0,0.00,8027
2013-04-08,SWP,0,0.00,2891
2007-10-24,SWP,0,0.00,4807
1998-06-02,CVP,0,0.00,3981
2012-09-09,CVP,0,0.00,8631
2010-08-03,CVP,0,0.00,8315
2006-08-29,CVP,0,0.00,8804
2001-01-12,CVP,24,23.30,1989
2005-06-16,CVP,0,0.00,8677
1997-09-25,CVP,0,0.00,8588
2016-05-06,SWP,0,0.00,1729
2004-05-29,SWP,0,0.00,1343
2007-11-23,SWP,0,0.00,5437
1994-09-25,CVP,0,0.00,2050
2001-06-07,SWP,0,0.00,258
2002-06-07,SWP,0,0.00,3881
2014-02-17,CVP,0,0.00,5173
2006-05-17,CVP,0,0.00,1684
2015-08-12,CVP,0,0.00,606
2016-08-24,CVP,0,0.00,6687
1997-09-22,SWP,0,0.00,11278
2003-07-12,CVP,0,0.00,8559
2016-11-22,SWP,0,0.00,10033
1997-05-25,SWP,0,0.00,4370
2015-03-19,SWP,0,0.00,1256
1997-11-27,SWP,0,0.00,12987
1999-01-22,CVP,0,0.00,7971
2007-12-27,CVP,0,0.00,5202
2017-02-21,CVP,0,0.00,7865
2008-09-07,CVP,0,0.00,8731
1998-11-03,SWP,0,0.00,6757
2021-12-21,SWP,0,0.00,1902
2019-02-01,SWP,0,0.00,4162
2018-08-09,SWP,0,0.00,13131
2022-04-12,SWP,0,0.00,1034
1996-11-12,CVP,0,0.00,8290
2006-05-07,SWP,0,0.00,1255
1998-09-11,SWP,0,0.00,7942
2018-11-23,CVP,0,0.00,3598
2008-04-13,CVP,0,0.00,1666
2021-03-18,SWP,0,0.00,3389
1996-03-17,SWP,0,0.00,3113
2001-10-24,CVP,0,0.00,4753
2012-09-22,CVP,0,0.00,6970
1999-03-25,CVP,12,7.81,8713
2012-10-01,CVP,0,0.00,8640
2006-11-17,CVP,0,0.00,8454
2013-09-05,SWP,0,0.00,10188
2017-06-26,CVP,0,0.00,8743
2020-12-21,SWP,0,0.00,2960
2010-02-26,CVP,24,17.29,7367
2000-06-07,SWP,0,0.00,10358
2014-06-13,CVP,NS,0.00,0
2018-03-13,CVP,0,0.00,5423
1995-02-27,SWP,0,0.00,6851
2015-08-16,SWP,0,0.00,653
2016-07-17,SWP,0,0.00,6792
2009-06-19,SWP,0,0.00,1051
2020-09-28,CVP,0,0.00,8532
2007-03-24,SWP,4,17.34,6041
2017-03-23,CVP,0,0.00,7434
2001-07-17,SWP,0,0.00,6625
2011-01-01,SWP,0,0.00,14564
2014-09-30,CVP,0,0.00,3303
2021-11-10,CVP,0,0.00,4208
2007-02-10,CVP,0,0.00,8638
2021-07-19,CVP,0,0.00,1590
1996-01-20,SWP,12,53.31,14329
1994-02-03,CVP,0,0.00,7534
2011-07-25,SWP,0,0.00,14518
2001-11-24,SWP,0,0.00,7937
2021-07-15,CVP,0,0.00,1573
1996-03-18,SWP,0,0.00,3030
2009-01-09,SWP,0,0.00,4728
2005-10-05,CVP,0,0.00,8612
2017-12-29,CVP,0,0.00,6979
2001-06-02,SWP,0,0.00,1390
2009-12-07,CVP,0,0.00,3931
2014-09-22,CVP,0,0.00,3224
2012-02-03,CVP,1,0.72,6281
2009-09-12,CVP,0,0.00,8161
1994-08-28,SWP,0,0.00,9214
2020-01-08,SWP,0,0.00,3799
2006-04-27,CVP,0,0.00,3404
2014-04-05,CVP,0,0.00,8328
2014-05-19,CVP,0,0.00,1610
2004-06-08,SWP,0,0.00,1892
2002-10-11,SWP,0,0.00,1817
2014-12-19,CVP,0,0.00,3874
2007-03-22,CVP,0,0.00,7570
2001-02-09,SWP,21,90.90,8850
1997-06-14,CVP,0,0.00,8720
2010-01-16,SWP,0,0.00,9641
2017-12-14,SWP,0,0.00,7772
2013-09-23,CVP,0,0.00,6745
1999-05-23,SWP,0,0.00,2810
2011-04-25,CVP,0,0.00,3992
1998-04-19,CVP,0,0.00,1680
2001-01-21,SWP,0,0.00,7837
2008-10-13,CVP,0,0.00,6435
2012-12-27,SWP,0,0.00,4228
1995-03-02,CVP,0,0.00,8383
1996-06-30,CVP,0,0.00,8406
2004-10-25,SWP,0,0.00,8793
2015-01-19,CVP,0,0.00,1739
2002-06-06,CVP,0,0.00,6409
2016-06-06,SWP,0,0.00,6598
2020-06-30,CVP,0,0.00,5104
2019-09-06,SWP,0,0.00,11132
2017-09-24,CVP,0,0.00,6938
2003-07-13,SWP,0,0.00,13926
2014-01-11,CVP,0,0.00,1580
2002-03-03,CVP,12,7.81,7867
2008-01-05,SWP,0,0.00,2887
2014-05-20,SWP,0,0.00,555
2001-08-09,SWP,0,0.00,6760
2019-06-22,SWP,0,0.00,12934
2010-08-15,SWP,0,0.00,14096
2003-12-08,CVP,0,0.00,8650
1996-06-18,CVP,0,0.00,8226
2003-02-02,CVP,0,0.00,8524
1998-11-10,SWP,0,0.00,3745
2009-12-19,SWP,0,0.00,8896
2001-09-15,CVP,0,0.00,7062
1995-05-23,CVP,0,0.00,4056
2000-12-01,SWP,0,0.00,6031
2013-04-12,CVP,NS,0.00,0
2008-09-25,SWP,0,0.00,1116
2013-02-17,CVP,0,0.00,4763
2022-09-17,SWP,0,0.00,1456
1996-08-20,CVP,0,0.00,8800
2003-05-05,CVP,0,0.00,1702
2014-10-21,CVP,0,0.00,190
2022-07-23,SWP,0,0.00,1046
2006-11-15,SWP,0,0.00,9328
2002-11-19,SWP,0,0.00,7994
2000-06-27,CVP,0,0.00,1633
2022-08-31,CVP,0,0.00,5380
2016-03-12,CVP,0,0.00,6799
1999-04-11,CVP,12,9.56,5370
2012-04-23,CVP,0,0.00,1638
2016-11-02,SWP,0,0.00,10122
2009-11-25,SWP,0,0.00,6753
2009-07-28,SWP,0,0.00,10565
1997-06-29,SWP,0,0.00,7286
1998-10-27,CVP,0,0.00,8027
1998-11-14,CVP,0,0.00,7219
2012-09-18,SWP,0,0.00,7791
2003-02-16,SWP,0,0.00,15181
2002-12-09,CVP,0,0.00,5393
1993-12-04,SWP,0,0.00,12113
2003-09-03,CVP,0,0.00,8730
2007-09-26,SWP,0,0.00,12632
2002-02-20,SWP,0,0.00,8826
1996-09-25,CVP,0,0.00,8369
2006-12-12,CVP,0,0.00,8401
2019-03-18,CVP,0,0.00,1622
1999-04-15,CVP,0,0.00,3889
2010-12-17,CVP,0,0.00,8136
1999-08-12,SWP,0,0.00,13472
2019-02-07,SWP,0,0.00,7699
2006-10-30,SWP,0,0.00,9965
2004-01-05,SWP,18,78.10,13488
2014-09-23,SWP,0,0.00,3173
2000-05-05,CVP,0,0.00,1718
2014-12-01,CVP,0,0.00,1703
2018-02-20,SWP,NS,0.00,0
2000-07-24,SWP,0,0.00,9604
2003-07-10,SWP,0,0.00,13987
1998-12-20,SWP,0,0.00,2581
1996-09-16,CVP,0,0.00,8419
1996-05-17,CVP,0,0.00,1819
2020-01-18,SWP,0,0.00,3832
2021-10-14,SWP,0,0.00,566
2009-01-18,SWP,0,0.00,4925
1998-09-13,SWP,0,0.00,12411
1994-05-10,CVP,0,0.00,2038
2009-12-02,SWP,0,0.00,6900
2008-10-17,SWP,0,0.00,1175
2004-05-03,CVP,NS,0.00,0
2015-03-02,SWP,0,0.00,7178
2017-04-06,SWP,NS,0.00,0
2010-03-26,CVP,4,3.19,5543
2017-07-08,CVP,0,0.00,7894
1999-07-27,SWP,0,0.00,10275
2015-09-08,CVP,0,0.00,3605
2018-07-20,SWP,0,0.00,5027
1997-06-15,SWP,0,0.00,6617
2019-06-24,CVP,0,0.00,8676
2006-07-23,CVP,0,0.00,8670
1998-01-28,SWP,0,0.00,3803
1998-03-13,CVP,12,10.56,3786
2006-06-07,SWP,0,0.00,4953
1997-05-10,CVP,0,0.00,3523
2015-07-20,CVP,0,0.00,606
2008-03-26,CVP,10.5,8.36,5190
2002-05-21,SWP,0,0.00,836
2014-12-03,SWP,0,0.00,9363
2013-06-02,CVP,0,0.00,1604
2022-07-15,CVP,0,0.00,5389
2011-07-27,SWP,0,0.00,14092
2008-10-08,CVP,0,0.00,8466
2017-05-03,SWP,0,0.00,8710
2008-10-03,CVP,0,0.00,7547
2019-10-13,SWP,0,0.00,901
1996-02-12,SWP,12,52.59,6609
2004-05-13,CVP,0,0.00,1027
2016-07-25,CVP,0,0.00,1573
2010-12-26,CVP,0,0.00,7488
2009-06-03,SWP,0,0.00,1293
2017-02-21,SWP,0,0.00,6608
2020-04-20,CVP,0,0.00,1958
2007-09-23,SWP,0,0.00,10926
1994-04-11,SWP,0,0.00,228
1998-07-21,SWP,0,0.00,9500
2019-05-27,SWP,0,0.00,748
1999-10-23,CVP,0,0.00,8531
2012-11-22,CVP,0,0.00,8694
2000-12-08,SWP,0,0.00,10033
2016-05-23,SWP,NS,0.00,0
2015-08-25,CVP,0,0.00,1606
2005-11-23,CVP,0,0.00,8423
2004-10-16,CVP,0,0.00,8755
1999-05-19,CVP,0,0.00,3346
2022-06-12,SWP,0,0.00,364
2004-01-11,CVP,12,6.98,8668
2015-05-08,SWP,NS,0.00,0
2004-08-28,CVP,0,0.00,8730
2015-01-08,SWP,0,0.00,8361
1993-11-13,CVP,0,0.00,8346
2004-04-25,CVP,NS,0.00,0
2008-02-25,SWP,6,26.90,6805
2010-01-24,CVP,7,5.58,4866
2001-09-17,CVP,0,0.00,7096
2011-09-21,CVP,0,0.00,8223
2011-12-23,SWP,0,0.00,5187
2018-11-27,SWP,NS,0.00,0
2021-09-12,CVP,0,0.00,3767
2001-01-14,CVP,0,0.00,4826
2017-04-06,CVP,0,0.00,7431
2010-02-04,CVP,8,5.76,6910
2013-08-12,CVP,0,0.00,6553
2001-02-05,CVP,12,9.56,5719
2022-05-19,SWP,NS,0.00,0
2022-05-22,CVP,0,0.00,1787
2006-01-15,CVP,0,0.00,7700
2000-10-04,CVP,0,0.00,8277
2021-09-15,CVP,0,0.00,5062
2019-04-11,SWP,0,0.00,2336
2007-09-23,CVP,0,0.00,8504
2004-10-02,CVP,0,0.00,8697
1994-11-11,SWP,0,0.00,10267
2013-06-11,SWP,0,0.00,4874
2001-03-06,SWP,240,1069.97,14980
2006-09-20,CVP,0,0.00,8915
1998-04-14,CVP,0,0.00,1504
1998-12-27,SWP,0,0.00,6592
1994-08-23,SWP,0,0.00,11982
2005-01-05,SWP,0,0.00,15830
2009-09-24,CVP,0,0.00,8185
1998-07-27,CVP,0,0.00,8686
2011-05-06,CVP,0,0.00,4944
2004-03-12,SWP,54,232.15,15137
2003-06-22,SWP,0,0.00,13110
2003-07-30,SWP,0,0.00,11683
2020-01-07,SWP,0,0.00,5146
2020-07-27,CVP,0,0.00,8519
2006-12-07,SWP,0,0.00,9792
2010-12-24,SWP,6,25.67,15814
2014-09-15,SWP,0,0.00,4424
2008-05-09,CVP,0,0.00,1673
2007-09-24,SWP,0,0.00,8913
2019-09-18,SWP,0,0.00,13157
1996-12-14,SWP,2,9.33,11236
1999-02-08,SWP,0,0.00,699
2011-12-15,SWP,0,0.00,12576
2019-09-16,SWP,0,0.00,12730
2008-04-23,CVP,0,0.00,1663
2002-08-03,SWP,0,0.00,14140
2009-06-30,SWP,0,0.00,3386
2001-04-04,CVP,0,0.00,6779
2022-07-22,SWP,0,0.00,1046
2010-07-05,CVP,0,0.00,8288
2005-02-22,SWP,0,0.00,10743
2017-01-19,CVP,0,0.00,8013
2000-07-31,SWP,0,0.00,3508
2021-11-28,CVP,0,0.00,3502
1997-07-25,CVP,0,0.00,8800
2002-05-11,CVP,0,0.00,1639
1996-09-17,SWP,0,0.00,13033
2003-07-01,SWP,0,0.00,13297
2006-12-30,CVP,12,7.81,8389
2017-06-06,CVP,0,0.00,8714
2007-07-31,CVP,0,0.00,8768
2003-05-02,CVP,0,0.00,1701
2011-09-30,CVP,0,0.00,8307
2000-06-30,CVP,0,0.00,8380
2019-02-15,SWP,4,16.87,9227
1994-10-12,SWP,0,0.00,6788
2021-08-25,CVP,0,0.00,1954
1996-09-24,SWP,0,0.00,12984
2017-06-26,SWP,0,0.00,12832
2020-01-24,CVP,0,0.00,8332
1995-08-17,CVP,0,0.00,8805
1993-11-18,SWP,0,0.00,5708
2017-10-05,CVP,0,0.00,8697
2016-03-28,SWP,0,0.00,2530
2006-04-02,CVP,0,0.00,1942
2021-01-08,SWP,0,0.00,6376
1997-05-01,SWP,0,0.00,2419
2000-09-30,SWP,0,0.00,11908
2014-03-28,SWP,0,0.00,1290
2003-11-20,SWP,0,0.00,7648
2007-04-07,SWP,0,0.00,4851
2003-07-18,CVP,0,0.00,8718
2006-11-05,SWP,0,0.00,9008
2011-03-09,SWP,6,27.09,7219
1993-11-06,CVP,0,0.00,8480
1995-05-14,SWP,0,0.00,4058
2004-06-17,SWP,0,0.00,3049
2012-02-05,CVP,0,0.00,4751
1996-10-10,SWP,0,0.00,11701
2006-08-24,SWP,0,0.00,13694
2014-03-21,SWP,2,8.91,2191
2014-08-19,SWP,0,0.00,1832
2020-08-04,CVP,0,0.00,6513
2011-01-19,CVP,4,2.60,8128
2000-06-18,CVP,0,0.00,8266
2009-06-21,CVP,0,0.00,3328
2014-11-07,CVP,0,0.00,1598
2012-09-27,CVP,0,0.00,8600
2008-03-29,SWP,0,0.00,2879
2002-01-18,CVP,12,7.81,8253
2000-01-23,SWP,6,27.77,12428
1993-11-30,SWP,0,0.00,6000
2004-07-05,CVP,0,0.00,8684
2000-01-17,CVP,0,0.00,3662
2020-08-06,CVP,0,0.00,8549
2015-08-03,SWP,0,0.00,747
2003-10-13,SWP,0,0.00,4944
1996-12-18,SWP,0,0.00,1814
2018-08-07,CVP,0,0.00,8453
2019-02-07,CVP,8,5.21,7925
2015-04-13,SWP,0,0.00,892
2013-06-11,CVP,0,0.00,1606
2017-04-05,SWP,NS,0.00,0
2017-12-13,SWP,0,0.00,6441
1995-10-10,CVP,0,0.00,8597
1994-12-17,SWP,8,37.08,11220
2006-05-31,SWP,0,0.00,3962
1997-10-01,SWP,0,0.00,11097
2004-06-12,CVP,0,0.00,7222
2022-05-09,CVP,0,0.00,1798
1996-08-13,SWP,0,0.00,10704
1994-02-22,CVP,12,7.49,8108
2011-12-29,CVP,0,0.00,7941
2001-12-21,SWP,18,79.47,14082
2015-12-24,SWP,0,0.00,7661
2009-06-12,SWP,0,0.00,963
1998-08-01,CVP,0,0.00,8873
2014-03-13,SWP,6,26.78,5067
2006-08-25,SWP,0,0.00,12723
1997-03-07,SWP,0,0.00,6313
2008-11-27,SWP,0,0.00,2989
1995-04-03,CVP,0,0.00,5599
2003-11-15,SWP,0,0.00,9896
2005-05-31,CVP,0,0.00,3211
1998-02-07,CVP,0,0.00,5365
2001-09-20,CVP,0,0.00,8271
2004-01-22,SWP,18,76.34,13940
2017-04-29,SWP,4,17.05,8815
2007-02-14,CVP,0,0.00,8749
2004-04-20,SWP,0,0.00,358
2002-03-06,SWP,0,0.00,7786
1996-09-11,CVP,0,0.00,8649
2003-12-23,SWP,0,0.00,13853
1998-10-25,SWP,0,0.00,11241
1998-10-29,SWP,0,0.00,7625
1994-04-07,CVP,0,0.00,4820
1999-09-28,SWP,0,0.00,12786
2009-03-13,SWP,6,27.11,6766
2008-07-18,CVP,0,0.00,7531
2002-11-17,CVP,0,0.00,8472
2017-06-12,SWP,0,0.00,11202
2007-11-12,SWP,0,0.00,2809
2014-01-01,CVP,0,0.00,1589
2000-02-11,CVP,0,0.00,8185
2017-12-04,CVP,0,0.00,8413
2004-10-07,CVP,0,0.00,8702
2007-03-26,CVP,0,0.00,5979
1998-12-04,SWP,0,0.00,3841
2012-07-16,SWP,0,0.00,12749
2010-06-03,SWP,0,0.00,6793
2015-06-28,CVP,0,0.00,602
2002-04-12,SWP,0,0.00,6268
2016-11-01,SWP,0,0.00,10122
2004-12-12,SWP,0,0.00,3692
1995-06-26,CVP,0,0.00,8616
2013-01-01,CVP,0,0.00,3180
2019-06-27,SWP,0,0.00,7451
1998-10-02,SWP,0,0.00,9744
2019-07-09,SWP,0,0.00,14461
2012-08-12,CVP,0,0.00,8685
1998-07-01,CVP,0,0.00,7756
2011-06-23,CVP,0,0.00,7593
2016-06-20,CVP,0,0.00,1597
2010-08-05,CVP,0,0.00,8303
2020-01-23,CVP,0,0.00,8374
2020-04-30,CVP,0,0.00,3433
2022-01-07,CVP,0,0.00,8346
2016-06-02,SWP,0,0.00,3713
1994-01-19,SWP,4,18.49,7056
2017-06-30,SWP,0,0.00,13371
1995-11-03,CVP,0,0.00,8519
2013-11-10,SWP,0,0.00,4917
2011-09-17,CVP,0,0.00,8203
2010-12-29,CVP,0,0.00,8081
1996-02-15,CVP,12,7.81,8786
2002-07-03,SWP,0,0.00,9593
1995-12-21,CVP,0,0.00,8403
2016-11-13,SWP,0,0.00,5852
2017-02-07,SWP,4,17.38,19778
2021-11-16,SWP,0,0.00,2794
2005-08-10,SWP,0,0.00,14278
2014-08-14,SWP,0,0.00,4655
2011-12-24,SWP,0,0.00,5168
2015-01-01,SWP,0,0.00,5556
2010-04-05,CVP,0,0.00,1641
2012-06-06,SWP,0,0.00,3131
2014-09-25,CVP,0,0.00,3295
2005-10-17,SWP,0,0.00,13092
2012-06-09,CVP,0,0.00,4888
1998-10-04,CVP,0,0.00,8317
2001-04-17,CVP,0,0.00,5445
2019-02-24,SWP,4,17.39,12986
2010-12-08,CVP,0,0.00,8172
1999-05-11,CVP,0,0.00,3090
1994-11-06,CVP,0,0.00,2015
2018-05-23,CVP,0,0.00,3668
2021-12-20,CVP,0,0.00,1851
1997-06-19,SWP,0,0.00,8450
1994-05-29,CVP,0,0.00,3504
2013-04-04,SWP,0,0.00,2876
2019-08-15,SWP,0,0.00,8004
1999-05-17,SWP,0,0.00,1980
2009-07-24,SWP,0,0.00,9841
1995-03-17,CVP,0,0.00,2753
2002-04-06,SWP,0,0.00,9806
2022-01-10,SWP,0,0.00,2939
2012-07-23,CVP,0,0.00,8706
2003-12-25,SWP,6,26.33,13936
2001-08-31,CVP,0,0.00,8454
2015-03-18,SWP,0,0.00,1802
2011-05-08,CVP,0,0.00,3985
2012-09-02,CVP,0,0.00,8671
2020-05-05,CVP,0,0.00,1948
2021-04-11,SWP,0,0.00,809
1997-09-24,CVP,0,0.00,8588
2009-11-20,SWP,0,0.00,2139
2000-11-27,SWP,0,0.00,10948
1996-11-07,CVP,0,0.00,8294
1999-02-08,CVP,0,0.00,8264
2021-07-16,CVP,0,0.00,1587
1996-06-28,SWP,0,0.00,7831
2007-05-17,SWP,0,0.00,545
2010-09-03,SWP,0,0.00,12989
2021-10-22,CVP,0,0.00,1597
2012-04-17,CVP,0,0.00,2070
2014-06-28,SWP,0,0.00,1135
2010-04-12,CVP,0,0.00,1287
1999-05-25,SWP,0,0.00,2800
1999-06-13,CVP,0,0.00,5498
2020-12-22,SWP,0,0.00,3817
1996-01-09,CVP,0,0.00,8447
2010-02-17,CVP,11,7.93,6877
2014-11-24,SWP,0,0.00,8412
2001-10-15,SWP,0,0.00,682
2007-04-23,SWP,0,0.00,1310
2020-08-22,SWP,0,0.00,10729
1996-11-09,CVP,0,0.00,8324
2012-01-05,CVP,0,0.00,3867
2012-11-19,SWP,0,0.00,11229
2010-05-23,CVP,0,0.00,1701
2010-04-04,SWP,0,0.00,1219
2005-02-25,CVP,0,0.00,8700
2017-11-03,CVP,0,0.00,5380
1997-03-25,SWP,0,0.00,4431
2011-05-16,SWP,0,0.00,4140
2015-12-25,SWP,0,0.00,6322
1996-07-07,SWP,0,0.00,12582
2009-06-15,CVP,0,0.00,2015
2018-01-01,SWP,0,0.00,7271
1996-05-10,CVP,0,0.00,1755
1998-09-11,CVP,0,0.00,8769
2009-10-10,SWP,0,0.00,716
2013-06-29,CVP,0,0.00,1588
2008-05-18,SWP,0,0.00,2083
2003-04-13,CVP,0,0.00,8765
2016-05-24,SWP,NS,0.00,0
1996-08-10,SWP,0,0.00,8507
2005-03-27,CVP,0,0.00,3986
2009-02-06,SWP,0,0.00,2070
2012-11-16,CVP,0,0.00,7037
2014-01-23,SWP,0,0.00,2735
2014-08-16,CVP,0,0.00,1130
2019-11-21,SWP,0,0.00,2334
2005-07-03,CVP,0,0.00,8635
2005-02-21,CVP,0,0.00,8766
2001-07-24,CVP,0,0.00,7954
2012-10-27,CVP,0,0.00,6454
1996-07-09,SWP,0,0.00,11366
2013-08-27,CVP,0,0.00,8341
2018-04-03,SWP,0,0.00,7316
2007-10-27,SWP,0,0.00,4748
2008-11-22,SWP,0,0.00,3843
2004-08-20,SWP,0,0.00,13939
2007-02-21,CVP,24,15.62,8770
2014-03-14,SWP,0,0.00,5586
2010-08-29,SWP,0,0.00,12020
2016-09-17,SWP,0,0.00,11836
1994-03-01,SWP,8,34.76,6117
2001-01-28,SWP,6,27.51,6390
1998-06-07,CVP,0,0.00,3988
1999-09-07,SWP,0,0.00,14200
2016-09-28,CVP,0,0.00,8389
2016-06-23,SWP,0,0.00,10724
1994-12-07,SWP,0,0.00,5123
2004-03-23,CVP,0,0.00,7026
1996-06-22,CVP,0,0.00,8753
2016-08-17,CVP,0,0.00,6691
2002-10-27,CVP,0,0.00,8948
2000-04-24,SWP,0,0.00,3860
2008-03-11,SWP,8,35.41,3908
2016-06-05,SWP,0,0.00,4674
2016-09-06,SWP,0,0.00,13961
2012-12-30,CVP,0,0.00,3243
2015-05-28,CVP,0,0.00,1299
2010-10-13,CVP,0,0.00,8244
2006-12-27,SWP,0,0.00,15264
2005-09-06,SWP,0,0.00,14024
2021-05-01,SWP,0,0.00,608
2005-05-20,SWP,0,0.00,2657
2007-08-19,CVP,0,0.00,8768
1997-01-14,CVP,0,0.00,7143
1994-07-24,CVP,0,0.00,3960
2020-01-07,CVP,0,0.00,8321
2008-08-03,CVP,0,0.00,7289
2005-07-24,SWP,0,0.00,14210
2006-04-11,SWP,1,4.33,3826
2009-06-27,SWP,0,0.00,653
2003-05-23,SWP,0,0.00,1118
1999-03-15,SWP,18,80.07,5721
2020-10-15,CVP,0,0.00,6749
2001-05-10,SWP,0,0.00,1000
2002-05-23,CVP,0,0.00,1785
2012-03-30,SWP,8,35.23,10434
2015-01-04,CVP,12,9.56,5539
2009-02-13,SWP,0,0.00,4850
2005-07-13,SWP,0,0.00,14050
2001-01-24,SWP,12,53.70,13950
1998-06-14,CVP,0,0.00,5717
2004-01-07,CVP,12,7.81,8657
2008-04-21,SWP,0,0.00,1840
2002-10-16,CVP,0,0.00,8330
2009-09-18,CVP,0,0.00,8134
2015-02-03,CVP,0,0.00,1963
2001-04-02,SWP,0,0.00,6393
2012-09-11,SWP,0,0.00,10814
2018-08-27,CVP,0,0.00,8459
1998-08-06,SWP,0,0.00,5706
2008-07-16,CVP,0,0.00,7510
1999-07-26,CVP,0,0.00,8779
1995-11-30,SWP,0,0.00,227
2017-05-25,CVP,0,0.00,3627
2002-01-03,SWP,60,267.62,15840
2018-12-09,SWP,0,0.00,7201
2009-05-10,SWP,0,0.00,4328
2005-11-21,CVP,0,0.00,8512
2020-03-22,CVP,0,0.00,7045
2003-07-16,CVP,0,0.00,8605
2005-08-21,CVP,0,0.00,8849
1997-06-30,SWP,0,0.00,6861
2012-09-01,CVP,0,0.00,8688
2006-11-25,SWP,0,0.00,11483
1995-05-04,SWP,0,0.00,2534
1993-12-15,CVP,0,0.00,8203
2001-09-08,SWP,0,0.00,7801
1993-12-27,CVP,24,13.66,8080
2009-11-22,SWP,0,0.00,2141
1999-12-20,SWP,0,0.00,2540
2002-04-05,CVP,0,0.00,6262
2013-02-01,SWP,0,0.00,2983
2005-03-05,SWP,6,26.18,9367
2002-12-17,CVP,0,0.00,5945
1995-05-20,CVP,0,0.00,7214
2010-09-02,SWP,0,0.00,12438
2006-12-24,CVP,0,0.00,8431
2019-10-06,CVP,0,0.00,3650
2013-04-11,CVP,NS,0.00,0
1999-11-17,SWP,0,0.00,11575
2012-06-29,SWP,0,0.00,4069
2012-11-24,CVP,0,0.00,8684
2018-03-08,SWP,0,0.00,5149
2012-03-09,SWP,8,35.13,2370
2000-02-12,SWP,30,130.03,13977
2004-03-03,CVP,24,15.62,8814
2015-10-13,CVP,0,0.00,3192
2009-03-03,CVP,20,15.93,5964
1996-07-22,CVP,0,0.00,8865
2019-06-02,SWP,0,0.00,12986
2016-11-13,CVP,0,0.00,1934
2002-02-18,CVP,12,8.65,6651
2014-04-10,CVP,3,1.95,8292
2011-03-22,SWP,18,78.31,6888
2022-01-30,CVP,0,0.00,6742
1994-10-16,SWP,0,0.00,5610
1995-06-18,CVP,0,0.00,8604
1999-11-22,CVP,0,0.00,8340
2004-02-14,SWP,0,0.00,12591
1993-11-11,CVP,0,0.00,8281
2012-02-09,CVP,0,0.00,3419
2013-02-21,SWP,0,0.00,5055
1995-12-14,CVP,0,0.00,8486
2017-05-22,SWP,0,0.00,5136
1999-02-15,CVP,12,7.81,8575
